Spec,Gear Type,Phase,Name,Acquisition Type,Quest,Dungeon,Difficulty,Stats,Notes
Frost,Chest,PreRaid,Frozen Shadoweave Robe,Auction House,,,,"178 Armor; 30 Sta; 20 Int

Equip: Increases damage done by Shadow spells and effects by up to 72;
Equip: Increases damage done by Frost spells and effects by up to 72",
Frost,Chest,PreRaid,Robe of the Crimson Order,Auction House,,,,152 Armor; 23 Int; 50 Healing; 50 Spell Dmg; 30 Spell Hit,World Drop
Frost,Chest,PreRaid,Will of Edward the Odd,Auction House,,,,170 Armor; 30 Int; 53 Healing; 53 Spell Dmg; 30 Spell Crit,World Drop
Frost,Chest,PreRaid,Mana-Etched Vestments,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,156 Armor; 25 Sta; 25 Int; 29 Healing; 29 Spell Dmg; 35 Spell Hit; 17 Spell Crit,Epoch Hunter
Frost,Chest,PreRaid,Robe of Oblivion,Dungeon Drop,,Shadow Labyrinth,Normal,156 Armor; 30 Sta; 20 Int; 40 Healing; 40 Spell Dmg,Murmur
Frost,Chest,PreRaid,Warp Infused Drape,Dungeon Drop,,Botanica,Normal,156 Armor; 27 Sta; 28 Int; 30 Healing; 30 Spell Dmg; 12 Spell Hit,Warp Splinter
Frost,Chest,PreRaid,Frostfire Robe,Quest,Frostfire Robe (Naxx),,,"158 Armor; 21 Sta; 27 Int; 47 Healing; 47 Spell Dmg; 8 Spell Hit; 14 Spell Crit

Equip: Increases your spell penetration by 15",
Frost,Chest,PreRaid,Kirin Tor Apprentice's Robes,Quest,Destroy Naberius! (NS),,,148 Armor; 19 Sta; 26 Int; 17 Spi; 40 Healing; 40 Spell Dmg; 14 Spell Hit,
Frost,Chest,PreRaid,Shadowcast Tunic,Quest,Drill the Drillmaster (HFP),,,122 Armor; 21 Sta; 15 Int; 44 Healing; 44 Spell Dmg; 14 Spell Crit,
Frost,Chest,PreRaid,Auchenai Anchorite's Robe,Quest (Dung),Everything Will Be Alright (AC),,,136 Armor; 24 Int; 28 Healing; 28 Spell Dmg; 23 Spell Hit,
Frost,Wrist,PreRaid,Bracers of Havok,Auction House,,,,67 Armor; 12 Int; 30 Healing; 30 Spell Dmg,
Frost,Wrist,PreRaid,Bands of Negation,Dungeon Drop,,Mana Tombs,Heroic,81 Armor; 25 Sta; 22 Int; 29 Healing; 29 Spell Dmg,Nexus-Prince Shaffar
Frost,Wrist,PreRaid,Crimson Bracers of Gloom,Dungeon Drop,,Hellfire Ramparts,Heroic,68 Armor; 18 Sta; 18 Int; 22 Healing; 22 Spell Dmg; 12 Spell Hit,Omor the Unscarred
Frost,Wrist,PreRaid,The Soul Harvester's Bindings,Dungeon Drop,,Naxxramas,Normal,63 Armor; 14 Sta; 11 Int; 21 Healing; 21 Spell Dmg; 14 Spell Crit,Gothik the Harvester
Frost,Wrist,PreRaid,Shattrath Wraps,Quest (Dung),The Soul Devices (SL),,,68 Armor; 15 Sta; 15 Int; 21 Healing; 21 Spell Dmg,
Frost,Wrist,PreRaid,General's Silk Cuffs,PvP,,,,84 Armor; 22 Sta; 17 Int; 20 Healing; 20 Spell Dmg; 12 Spell Crit; 11 Resilience,
Frost,Hands,PreRaid,Dark Storm Gauntlets,Dungeon Drop,,Ahn'Qiraj,Normal,95 Armor; 19 Sta; 15 Int; 37 Healing; 37 Spell Dmg; 8 Spell Hit,C'Thun
Frost,Hands,PreRaid,Gloves of Oblivion,Dungeon Drop,,Shattered Halls,Normal,97 Armor; 33 Sta; 21 Int; 26 Healing; 26 Spell Dmg; 20 Spell Hit,Warchief Kargath Bladefist
Frost,Hands,PreRaid,Gloves of the Deadwatcher,Dungeon Drop,,Auchenai Crypts,Heroic,97 Armor; 24 Sta; 24 Int; 29 Healing; 29 Spell Dmg; 18 Spell Hit,Shirrak the Dead Watcher
Frost,Hands,PreRaid,Incanter's Gloves,Dungeon Drop,,Steamvault,Normal,97 Armor; 21 Sta; 24 Int; 12 Spi; 29 Healing; 29 Spell Dmg; 14 Spell Crit,Hydromancer Thespia
Frost,Hands,PreRaid,Mana-Etched Gloves,Dungeon Drop,,Hellfire Ramparts,Heroic,97 Armor; 25 Sta; 17 Int; 20 Healing; 20 Spell Dmg; 35 Spell Hit; 16 Spell Crit,Omor the Unscarred
Frost,Hands,PreRaid,Manaspark Gloves,Dungeon Drop,,Underbog,Normal,81 Armor; 14 Sta; 14 Int; 10 Spi; 16 Healing; 16 Spell Dmg; 15 Spell Hit,Hungarfen
Frost,Hands,PreRaid,Gloves of the High Magus,Quest,News of Victory (SMV),,,90 Armor; 13 Sta; 18 Int; 10 Spi; 26 Healing; 26 Spell Dmg; 22 Spell Crit,
Frost,Hands,PreRaid,Grips of the Void,Quest,Enraged Spirits of Air (SMV),,,88 Armor; 18 Sta; 11 Int; 35 Healing; 35 Spell Dmg; 10 Spell Crit,
Frost,Hands,PreRaid,Tempest's Touch,Quest (Dung),Return to Andormu (CoT),,,"88 Armor; 10 Sta; 20 Int; 6 Spi; 27 Healing; 27 Spell Dmg

Equip: Increases your spell penetration by 10",
Frost,Waist,PreRaid,Girdle of Ruination,Auction House,,,,100 Armor; 18 Sta; 13 Int; 39 Healing; 39 Spell Dmg; 20 Spell Crit,
Frost,Waist,PreRaid,Belt of Depravity,Dungeon Drop,,Arcatraz,Heroic,105 Armor; 31 Sta; 27 Int; 34 Healing; 34 Spell Dmg; 17 Spell Hit,Harbinger Skyriss
Frost,Waist,PreRaid,Eyestalk Waist Cord,Dungeon Drop,,Ahn'Qiraj,Normal,85 Armor; 10 Sta; 9 Int; 41 Healing; 41 Spell Dmg; 14 Spell Crit,C'Thun
Frost,Waist,PreRaid,Glyph-Lined Sash,Dungeon Drop,,Mana Tombs,Heroic,88 Armor; 21 Sta; 23 Int; 30 Healing; 30 Spell Dmg; 9 Spell Crit,Nexus-Prince Shaffar
Frost,Waist,PreRaid,A'dal's Gift,Quest (Dung),How to Break Into the Arcatraz (TK),,,88 Armor; 25 Int; 34 Healing; 34 Spell Dmg; 21 Spell Crit,
Frost,Legs,PreRaid,Spellstrike Pants,Auction House,,,,156 Armor; 12 Sta; 8 Int; 46 Healing; 46 Spell Dmg; 22 Spell Hit; 26 Spell Crit,
Frost,Legs,PreRaid,Aran's Sorcerous Slacks,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,136 Armor; 29 Sta; 28 Int; 23 Healing; 23 Spell Dmg; 21 Spell Crit,Lieutenant Drake
Frost,Legs,PreRaid,Breeches of the Occultist,Dungeon Drop,,Black Morass,Heroic,163 Armor; 37 Sta; 22 Int; 36 Healing; 36 Spell Dmg; 23 Spell Crit,Aeonus
Frost,Legs,PreRaid,Devil-Stitched Leggings,Dungeon Drop,,Botanica,Normal,136 Armor; 32 Sta; 28 Int; 29 Healing; 29 Spell Dmg,Laj
Frost,Legs,PreRaid,Khadgar's Kilt of Abjuration,Dungeon Drop,,Black Morass,Normal,133 Armor; 20 Sta; 22 Int; 15 Spi; 36 Healing; 36 Spell Dmg,Temporus
Frost,Legs,PreRaid,Kirin Tor Master's Trousers,Dungeon Drop,,Shadow Labyrinth,Heroic,163 Armor; 27 Sta; 29 Int; 25 Spi; 36 Healing; 36 Spell Dmg,Murmur
Frost,Legs,PreRaid,Leggings of Polarity,Dungeon Drop,,Naxxramas,Normal,128 Armor; 20 Sta; 14 Int; 44 Healing; 44 Spell Dmg; 28 Spell Crit,Thaddius
Frost,Legs,PreRaid,Pantaloons of Flaming Wrath,Dungeon Drop,,Shattered Halls,Heroic,136 Armor; 28 Int; 33 Healing; 33 Spell Dmg; 42 Spell Crit,Blood Guard Porung
Frost,Feet,PreRaid,Frozen Shadoweave Boots,Auction House,,,,"122 Armor; 15 Sta; 9 Int

Equip: Increases damage done by Shadow spells and effects by up to 57;
Equip: Increases damage done by Frost spells and effects by up to 57",
Frost,Feet,PreRaid,Boots of Blasphemy,Dungeon Drop,,Slave Pens,Heroic,128 Armor; 36 Sta; 29 Int; 36 Healing; 36 Spell Dmg,Quagmirran
Frost,Feet,PreRaid,Extravagant Boots of Malice,Dungeon Drop,,Mana Tombs,Heroic,107 Armor; 27 Sta; 24 Int; 30 Healing; 30 Spell Dmg; 14 Spell Hit,Tavarok
Frost,Feet,PreRaid,Sigil-Laced Boots,Dungeon Drop,,Arcatraz,Normal,107 Armor; 24 Sta; 18 Int; 20 Healing; 20 Spell Dmg; 17 Spell Crit,Harbinger Skyriss
Frost,Feet,PreRaid,Frostfire Sandals,Quest,Frostfire Sandals (Naxx),,,102 Armor; 17 Sta; 18 Int; 10 Spi; 28 Healing; 28 Spell Dmg; 14 Spell Crit,
Frost,Feet,PreRaid,Shattrath Jumpers,Quest (Dung),Into the Heart of the Labyrinth (SL),,,107 Armor; 25 Sta; 17 Int; 29 Healing; 29 Spell Dmg,
Frost,Feet,PreRaid,General's Silk Footguards,PvP,,,,142 Armor; 33 Sta; 23 Int; 28 Healing; 28 Spell Dmg; 24 Spell Crit; 24 Resilience,
Frost,Neck,PreRaid,Amulet of Unstable Power,Auction House,,,,18 Healing; 18 Spell Dmg; 23 Spell Crit,World Drop
Frost,Neck,PreRaid,Chain of the Twilight Owl,Auction House,,,,"19 Int; 21 Healing; 21 Spell Dmg; 18 Defense

Use: Increases the spell critical hit chance of nearby party members by 2% for 30 min",
Frost,Neck,PreRaid,Eye of the Night,Auction House,,,,"16 Spell Hit; 26 Spell Crit

Use: Increases spell damage by up to 34 for all nearby party members. Lasts 30 min;
Equip: Increases your spell penetration by 15",
Frost,Neck,PreRaid,Brooch of Heightened Potential,Dungeon Drop,,Shadow Labyrinth,Normal,15 Sta; 14 Int; 22 Healing; 22 Spell Dmg; 9 Spell Hit; 14 Spell Crit,Blackheart the Inciter
Frost,Neck,PreRaid,Hydra-fang Necklace,Dungeon Drop,,Underbog,Normal,17 Sta; 16 Int; 19 Healing; 19 Spell Dmg; 16 Spell Hit,Ghaz'an
Frost,Neck,PreRaid,Manasurge Pendant,Dungeon Token,,,,24 Sta; 22 Int; 28 Healing; 28 Spell Dmg,25 Badges of Justice
Frost,Neck,PreRaid,Natasha's Ember Necklace,Quest,The Hound-Master (BEM),,,15 Int; 29 Healing; 29 Spell Dmg; 10 Spell Crit,
Frost,Neck,PreRaid,Torc of the Sethekk Prophet,Quest (Dung),Brother Against Brother (Seth),,,18 Int; 19 Healing; 19 Spell Dmg; 21 Spell Crit,
Frost,Ring,PreRaid,Band of Dominion,Auction House,,,,28 Healing; 28 Spell Dmg; 21 Spell Crit,World Drop
Frost,Ring,PreRaid,The Black Pearl,Auction House,,,,33 Sta; 25 Healing; 25 Spell Dmg,
Frost,Ring,PreRaid,Band of the Inevitable,Dungeon Drop,,Naxxramas,Normal,36 Healing; 36 Spell Dmg; 8 Spell Hit,Noth the Plaguebringer
Frost,Ring,PreRaid,Cobalt Band of Tyrigosa,Dungeon Drop,,Mana Tombs,Heroic,19 Sta; 17 Int; 35 Healing; 35 Spell Dmg,Nexus-Prince Shaffar
Frost,Ring,PreRaid,Frostfire Ring,Dungeon Drop,,Naxxramas,Normal,10 Sta; 10 Int; 30 Healing; 30 Spell Dmg; 14 Spell Crit,Kel'Thuzad
Frost,Ring,PreRaid,Seal of the Damned,Dungeon Drop,,Naxxramas,Normal,17 Sta; 21 Healing; 21 Spell Dmg; 8 Spell Hit; 14 Spell Crit,Four Horseman
Frost,Ring,PreRaid,Sparking Arcanite Ring,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,13 Sta; 14 Int; 22 Healing; 22 Spell Dmg; 10 Spell Hit; 14 Spell Crit,Epoch Hunter
Frost,Ring,PreRaid,Ring of Cryptic Dreams,Dungeon Token,,,,16 Sta; 17 Int; 23 Healing; 23 Spell Dmg; 20 Spell Crit,25 Badges of Justice
Frost,Ring,PreRaid,Seal of the Exorcist,Dungeon Token,,,,24 Sta; 28 Healing; 28 Spell Dmg; 12 Spell Hit; 11 Resilience,50 Spirit Shards
Frost,Ring,PreRaid,Evoker's Mark of the Redemption,Quest,Dissension Amongst the Ranks... (SMV),,,15 Int; 29 Healing; 29 Spell Dmg; 10 Spell Crit,
Frost,Ring,PreRaid,Manastorm Band,Quest,Shutting Down Manaforge Ara (NS),,,15 Int; 29 Healing; 29 Spell Dmg; 10 Spell Crit,
Frost,Ring,PreRaid,Ring of the Fallen God,Quest,The Savior of Kalimdor (AQ),,,5 Sta; 6 Int; 37 Healing; 37 Spell Dmg; 8 Spell Hit,
Frost,Ring,PreRaid,Ashyen's Gift,Reputation,,,,30 Sta; 23 Healing; 23 Spell Dmg; 21 Spell Hit,Cenarion Expedition - Exalted
Frost,Ring,PreRaid,Seer's Signet,Reputation,,,,24 Sta; 34 Healing; 34 Spell Dmg; 12 Spell Crit,The Scryers - Exalted
Frost,Trinket,PreRaid,Mind Quickening Gem,Dungeon Drop,,Blackwing Lair,Normal,"Use: Quickens the mind, increasing the Mage's spell haste rating by 330 for 20 sec",Vaelastrasz the Corrupt
Frost,Trinket,PreRaid,Neltharion's Tear,Dungeon Drop,,Blackwing Lair,Normal,44 Healing; 44 Spell Dmg; 16 Spell Hit,Nefarian
Frost,Trinket,PreRaid,Quagmirran's Eye,Dungeon Drop,,Slave Pens,Heroic,"37 Healing; 37 Spell Dmg

Equip: Your harmful spells have a chance to increase your spell haste rating by 320 for 6 secs. (Proc chance: 10%, 45s cooldown)",Quagmirran
Frost,Trinket,PreRaid,Shiffar's Nexus-Horn,Dungeon Drop,,Arcatraz,Normal,"30 Spell Crit

Equip: Chance on spell critical hit to increase your spell damage and healing by 225 for 10 secs. (Proc chance: 20%, 45s cooldown)",Harbinger Skyriss
Frost,Trinket,PreRaid,The Restrained Essence of Sapphiron,Dungeon Drop,,Naxxramas,Normal,"40 Healing; 40 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 130 for 20 sec",Sapphiron
Frost,Trinket,PreRaid,Icon of the Silver Crescent,Dungeon Token,,,,"43 Healing; 43 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 155 for 20 sec",41 Badges of Justice
Frost,Trinket,PreRaid,Mark of the Champion,Quest,The Fall of Kel'Thuzad (Naxx),,,Equip: Increases damage done to Undead and Demons by magical spells and effects by up to 85. It also allows the acquisition of Scourgestones on behalf of the Argent Dawn,
Frost,Trinket,PreRaid,Vengeance of the Illidari,Quest,Overlord (HFP),,,"26 Spell Crit

Use: Increases spell damage done by up to 120 and healing done by up to 220 for 15 sec",
Frost,Trinket,PreRaid,Scryer's Bloodgem,Reputation,,,,"32 Spell Hit

Use: Increases spell damage by up to 150 and healing by up to 280 for 15 sec",The Scryers - Revered
Frost,Trinket,PreRaid,Xi'ri's Gift,Reputation,,,,"32 Spell Crit

Use: Increases spell damage by up to 150 and healing by up to 280 for 15 sec",The Sha'tar - Revered
Frost,Main Hand,PreRaid,Blade of Wizardry,Auction House,,,,"159 Healing; 159 Spell Dmg

Equip: Your harmful spells have a chance to increase your spell haste rating by 280 for 6 secs. (Proc chance: 15%, 50s cooldown)",World Drop
Frost,Main Hand,PreRaid,Eternium Runed Blade,Auction House,,,,19 Int; 168 Healing; 168 Spell Dmg; 21 Spell Crit,
Frost,Main Hand,PreRaid,Greatsword of Horrid Dreams,Dungeon Drop,,Shadow Labyrinth,Normal,15 Sta; 14 Int; 130 Healing; 130 Spell Dmg; 14 Spell Hit,Murmur
Frost,Main Hand,PreRaid,Runesong Dagger,Dungeon Drop,,Shattered Halls,Normal,12 Sta; 11 Int; 121 Healing; 121 Spell Dmg; 20 Spell Crit,Warbringer O'mrogg
Frost,Main Hand,PreRaid,Starlight Dagger,Dungeon Drop,,Slave Pens,Heroic,15 Sta; 15 Int; 121 Healing; 121 Spell Dmg; 16 Spell Hit,Mennu the Betrayer
Frost,Main Hand,PreRaid,Illidari-Bane Mageblade,Quest,Quenching the Blade (SMV),,,"12 Sta; 11 Int; 20 Spell Crit

Equip: Increases damage done to Demons by magical spells and effects by up to 185",
Frost,Main Hand,PreRaid,Blade of the Archmage,Reputation,,,,13 Sta; 11 Int; 159 Healing; 159 Spell Dmg; 21 Spell Crit,Honor Hold - Exalted
Frost,Main Hand,PreRaid,Continuum Blade,Reputation,,,,30 Sta; 11 Int; 121 Healing; 121 Spell Dmg; 8 Spell Hit,Keepers of Time - Revered
Frost,Main Hand,PreRaid,Stormcaller,Reputation,,,,12 Sta; 12 Int; 159 Healing; 159 Spell Dmg; 21 Spell Crit,Thrallmar - Exalted
Frost,Off Hand,PreRaid,Hortus' Seal of Brilliance,Dungeon Drop,,Shattered Halls,Normal,18 Sta; 20 Int; 23 Healing; 23 Spell Dmg,Warchief Kargath Bladefist
Frost,Off Hand,PreRaid,Lamp of Peaceful Radiance,Dungeon Drop,,Arcatraz,Normal,13 Sta; 14 Int; 21 Healing; 21 Spell Dmg; 12 Spell Hit; 13 Spell Crit,Harbinger Skyriss
Frost,Off Hand,PreRaid,Manual of the Nethermancer,Dungeon Drop,,Mechanar,Normal,12 Sta; 15 Int; 21 Healing; 21 Spell Dmg; 19 Spell Crit,Nethermancer Sepethrea
Frost,Off Hand,PreRaid,Sapphiron's Left Eye,Dungeon Drop,,Naxxramas,Normal,12 Sta; 8 Int; 26 Healing; 26 Spell Dmg; 8 Spell Hit; 14 Spell Crit,Sapphiron
Frost,Off Hand,PreRaid,Star-Heart Lamp,Dungeon Drop,,Black Morass,Normal,17 Sta; 18 Int; 22 Healing; 22 Spell Dmg; 12 Spell Hit,Temporus
Frost,Off Hand,PreRaid,Sapphiron's Wing Bone,Dungeon Token,,,,"12 Spell Hit

Equip: Increases damage done by Frost spells and effects by up to 51",25 Badges of Justice
Frost,Two Hand,PreRaid,The Bringer of Death,Auction House,,,,32 Sta; 31 Int; 121 Healing; 121 Spell Dmg; 42 Spell Crit,World Drop
Frost,Two Hand,PreRaid,Grand Scepter of the Nexus-Kings,Dungeon Drop,,Mana Tombs,Heroic,45 Sta; 43 Int; 121 Healing; 121 Spell Dmg; 19 Spell Hit,Nexus-Prince Shaffar
Frost,Two Hand,PreRaid,Terokk's Shadowstaff,Dungeon Drop,,Sethekk Halls,Heroic,40 Sta; 42 Int; 168 Healing; 168 Spell Dmg; 37 Spell Crit,Talon King Ikiss
Frost,Two Hand,PreRaid,Warpstaff of Arcanum,Dungeon Drop,,Botanica,Normal,37 Sta; 38 Int; 121 Healing; 121 Spell Dmg; 16 Spell Hit; 26 Spell Crit,Warp Splinter
Frost,Two Hand,PreRaid,"Atiesh, Greatstaff of the Guardian",Quest,"Atiesh, Greatstaff of the Guardian ()",,,"31 Sta; 32 Int; 24 Spi; 150 Healing; 150 Spell Dmg; 16 Spell Hit

Use: Creates a portal, teleporting group members that use it to Karazhan;
Equip: Increases the spell critical strike rating of all party members within 30 yards by 28",
Frost,Two Hand,PreRaid,Battle Mage's Baton,Quest,The Ring of Blood: The Final Challenge (Nag),,,45 Sta; 31 Int; 85 Healing; 85 Spell Dmg; 30 Spell Crit,
Frost,Two Hand,PreRaid,Auchenai Staff,Reputation,,,,46 Int; 121 Healing; 121 Spell Dmg; 19 Spell Hit; 26 Spell Crit,The Aldor - Revered
Frost,Ranged/Relic,PreRaid,Doomfinger,Dungeon Drop,,Naxxramas,Normal,16 Healing; 16 Spell Dmg; 14 Spell Crit,Kel'Thuzad
Frost,Ranged/Relic,PreRaid,Nether Core's Control Rod,Dungeon Drop,,Arcatraz,Normal,9 Sta; 10 Int; 13 Healing; 13 Spell Dmg; 8 Spell Hit,Dalliah the Doomsayer
Frost,Ranged/Relic,PreRaid,The Black Stalk,Dungeon Drop,,Underbog,Normal,10 Sta; 20 Healing; 20 Spell Dmg; 11 Spell Crit,The Black Stalker
Frost,Ranged/Relic,PreRaid,Voidfire Wand,Dungeon Drop,,Mana Tombs,Normal,9 Sta; 9 Int; 11 Healing; 11 Spell Dmg; 7 Spell Hit,Pandemonius
Frost,Ranged/Relic,PreRaid,Wand of Fates,Dungeon Drop,,Naxxramas,Normal,7 Sta; 7 Int; 12 Healing; 12 Spell Dmg; 8 Spell Hit,Patchwerk
Frost,Ranged/Relic,PreRaid,Wand of the Netherwing,Dungeon Drop,,Shadow Labyrinth,Normal,19 Sta; 16 Healing; 16 Spell Dmg,Blackheart the Inciter
Frost,Ranged/Relic,PreRaid,Wand of the Seer,Quest,Turning Point (NS),,,8 Int; 5 Spi; 18 Healing; 18 Spell Dmg,
Frost,Ranged/Relic,PreRaid,Nethekurse's Rod of Torment,Quest (Dung),Turning the Tide (SH),,,10 Int; 11 Healing; 11 Spell Dmg; 10 Spell Crit,
Frost,Ranged/Relic,PreRaid,Rod of Dire Shadows,Quest (Dung),The Will of the Warchief (SH),,,10 Int; 11 Healing; 11 Spell Dmg; 10 Spell Crit,
