Spec,Gear Type,Phase,Name,Acquisition Type,Quest,Dungeon,Difficulty,Stats,Notes
Destruction,Ring,PreRaid,Band of the Inevitable,Dungeon Drop,,Naxxramas,Normal,"36 Healing; 36 Spell Dmg; 8 Spell Hit

Equip: Increases damage and healing done by magical spells and effects by up to 36;
Equip: Increases your spell hit rating by 8",Noth the Plaguebringer
Destruction,Ring,PreRaid,Ring of the Eternal Flame,Dungeon Drop,,Naxxramas,Normal,"10 Int; 14 Spell Crit

Equip: Increases damage done by Fire spells and effects by up to 34;
Equip: Increases your spell critical strike rating by 14",Trash Drop
Destruction,Ring,PreRaid,Seal of the Damned,Dungeon Drop,,Naxxramas,Normal,"17 Sta; 21 Healing; 21 Spell Dmg; 8 Spell Hit; 14 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 21;
Equip: Increases your spell hit rating by 8;
Equip: Increases your spell critical strike rating by 14",Four Horseman
Destruction,Ring,PreRaid,Sparking Arcanite Ring,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,"13 Sta; 14 Int; 22 Healing; 22 Spell Dmg; 10 Spell Hit; 14 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 22",Epoch Hunter
Destruction,Ring,PreRaid,Seal of the Exorcist,Dungeon Token,,,,"24 Sta; 28 Healing; 28 Spell Dmg; 12 Spell Hit

Equip: Increases damage and healing done by magical spells and effects by up to 28",50 Spirit Shards
Destruction,Ring,PreRaid,Ring of the Fallen God,Quest,The Savior of Kalimdor (AQ),,,"5 Sta; 6 Int; 37 Healing; 37 Spell Dmg; 8 Spell Hit

Equip: Increases damage and healing done by magical spells and effects by up to 37;
Equip: Increases your spell hit rating by 8",
Destruction,Ring,PreRaid,Ashyen's Gift,Reputation,,,,"30 Sta; 23 Healing; 23 Spell Dmg; 21 Spell Hit

Equip: Increases damage and healing done by magical spells and effects by up to 23",Cenarion Expedition - Exalted
Destruction,Ring,PreRaid,Seer's Signet,Reputation,,,,"24 Sta; 34 Healing; 34 Spell Dmg; 12 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 34",The Scryers - Exalted
Destruction,Trinket,PreRaid,Neltharion's Tear,Dungeon Drop,,Blackwing Lair,Normal,"44 Healing; 44 Spell Dmg; 16 Spell Hit

Equip: Increases damage and healing done by magical spells and effects by up to 44;
Equip: Increases your spell hit rating by 16",Nefarian
Destruction,Trinket,PreRaid,Quagmirran's Eye,Dungeon Drop,,Slave Pens,Heroic,"37 Healing; 37 Spell Dmg

Equip: Increases damage and healing done by magical spells and effects by up to 37;
Equip: Your harmful spells have a chance to increase your spell haste rating by 320 for 6 secs. (Proc chance: 10%, 45s cooldown)",Quagmirran
Destruction,Trinket,PreRaid,The Restrained Essence of Sapphiron,Dungeon Drop,,Naxxramas,Normal,"40 Healing; 40 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 130 for 20 sec;
Equip: Increases damage and healing done by magical spells and effects by up to 40",Sapphiron
Destruction,Trinket,PreRaid,Icon of the Silver Crescent,Dungeon Token,,,,"43 Healing; 43 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 155 for 20 sec;
Equip: Increases damage and healing done by magical spells and effects by up to 43",41 Badges of Justice
Destruction,Trinket,PreRaid,Mark of the Champion,Quest,The Fall of Kel'Thuzad (Naxx),,,Equip: Increases damage done to Undead and Demons by magical spells and effects by up to 85. It also allows the acquisition of Scourgestones on behalf of the Argent Dawn,
Destruction,Trinket,PreRaid,Scryer's Bloodgem,Reputation,,,,"32 Spell Hit

Use: Increases spell damage by up to 150 and healing by up to 280 for 15 sec",The Scryers - Revered
Destruction,Main Hand,PreRaid,Blade of Wizardry,Auction House,,,,"41.11 DPS; 159 Healing; 159 Spell Dmg

Equip: Increases damage and healing done by magical spells and effects by up to 159;
Equip: Your harmful spells have a chance to increase your spell haste rating by 280 for 6 secs. (Proc chance: 15%, 50s cooldown)",World Drop
Destruction,Main Hand,PreRaid,Greatsword of Horrid Dreams,Dungeon Drop,,Shadow Labyrinth,Normal,"41.11 DPS; 15 Sta; 14 Int; 130 Healing; 130 Spell Dmg; 14 Spell Hit

Equip: Increases damage and healing done by magical spells and effects by up to 130",Murmur
Destruction,Main Hand,PreRaid,Illidari-Bane Mageblade,Quest,Quenching the Blade (SMV),,,"41.56 DPS; 12 Sta; 11 Int; 20 Spell Crit

Equip: Increases damage done to Demons by magical spells and effects by up to 185",
Destruction,Main Hand,PreRaid,Blade of the Archmage,Reputation,,,,"41.11 DPS; 13 Sta; 11 Int; 159 Healing; 159 Spell Dmg; 21 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 159",Honor Hold - Exalted
Destruction,Main Hand,PreRaid,Stormcaller,Reputation,,,,"41.11 DPS; 12 Sta; 12 Int; 159 Healing; 159 Spell Dmg; 21 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 159",Thrallmar - Exalted
Destruction,Off Hand,PreRaid,Lamp of Peaceful Radiance,Dungeon Drop,,Arcatraz,Normal,"13 Sta; 14 Int; 21 Healing; 21 Spell Dmg; 12 Spell Hit; 13 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 21",Harbinger Skyriss
Destruction,Off Hand,PreRaid,Royal Scepter of Vek'lor,Dungeon Drop,,Ahn'Qiraj,Normal,"10 Sta; 9 Int; 20 Healing; 20 Spell Dmg; 8 Spell Hit; 14 Spell Crit

Equip: Increases your spell critical strike rating by 14;
Equip: Increases your spell hit rating by 8;
Equip: Increases damage and healing done by magical spells and effects by up to 20",Emperor Vek'lor
Destruction,Off Hand,PreRaid,Sapphiron's Left Eye,Dungeon Drop,,Naxxramas,Normal,"12 Sta; 8 Int; 26 Healing; 26 Spell Dmg; 8 Spell Hit; 14 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 26;
Equip: Increases your spell critical strike rating by 14;
Equip: Increases your spell hit rating by 8",Sapphiron
Destruction,Off Hand,PreRaid,Flametongue Seal,Dungeon Token,,,,"17 Spell Crit

Equip: Increases damage done by Fire spells and effects by up to 49",25 Badges of Justice
Destruction,Off Hand,PreRaid,Khadgar's Knapsack,Dungeon Token,,,,"49 Healing; 49 Spell Dmg

Equip: Increases damage and healing done by magical spells and effects by up to 49",25 Badges of Justice
Destruction,Off Hand,PreRaid,Orb of the Soul-Eater,Dungeon Token,,,,"18 Sta

Equip: Increases damage done by Shadow spells and effects by up to 51",25 Badges of Justice
Destruction,Two Hand,PreRaid,"Atiesh, Greatstaff of the Guardian",Quest,"Atiesh, Greatstaff of the Guardian ()",,,"64.31 DPS; 30 Sta; 29 Int; 150 Healing; 150 Spell Dmg; 28 Spell Crit

Use: Creates a portal, teleporting group members that use it to Karazhan;
Equip: Increases your spell critical strike rating by 28;
Equip: Increases damage and healing done by magical spells and effects by up to 150;
Equip: Increases damage and healing done by magical spells and effects of all party members within 30 yards by up to 33",
Destruction,Ranged/Relic,PreRaid,Doomfinger,Dungeon Drop,,Naxxramas,Normal,"139.0 DPS; 16 Healing; 16 Spell Dmg; 14 Spell Crit

Equip: Increases your spell critical strike rating by 14;
Equip: Increases damage and healing done by magical spells and effects by up to 16",Kel'Thuzad
Destruction,Ranged/Relic,PreRaid,Nether Core's Control Rod,Dungeon Drop,,Arcatraz,Normal,"129.44 DPS; 9 Sta; 10 Int; 13 Healing; 13 Spell Dmg; 8 Spell Hit

Equip: Increases damage and healing done by magical spells and effects by up to 13",Dalliah the Doomsayer
Destruction,Ranged/Relic,PreRaid,The Black Stalk,Dungeon Drop,,Underbog,Normal,"157.33 DPS; 10 Sta; 20 Healing; 20 Spell Dmg; 11 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 20",The Black Stalker
Destruction,Ranged/Relic,PreRaid,Wand of Fates,Dungeon Drop,,Naxxramas,Normal,"113.67 DPS; 7 Sta; 7 Int; 12 Healing; 12 Spell Dmg; 8 Spell Hit

Equip: Increases damage and healing done by magical spells and effects by up to 12;
Equip: Increases your spell hit rating by 8",Patchwerk
Destruction,Ranged/Relic,PreRaid,Master Firestone,Other,,,,"Equip: Enchants the main hand weapon with fire, granting each attack a chance to deal 116 to 174 additional fire damage;
Equip: Increases damage done by Fire spells and effects by up to 30",Soul Shard
