Spec,Gear Type,Phase,Name,Acquisition Type,Quest,Dungeon,Difficulty,Stats,Notes
Retribution,Ring,PreRaid,Shaffar's Band of Brutality,Dungeon Drop,,Mana-Tombs,Heroic,40 AP,Yor
Retribution,Ring,PreRaid,Acrobat's Mark of the Sha'tar,Quest,Battle of the Crimson Watch (SMV),,,29 Str; 12 Agi,
Retribution,Ring,PreRaid,Overseer's Signet,Quest,Shutting Down Manaforge Ara (NS),,,25 Str; 15 Agi,
Retribution,Ring,PreRaid,A'dal's Command,Reputation,,,,29 Str; 16 Agi; 18 Sta,The Sha'tar - Exalted
Retribution,Ring,PreRaid,Shapeshifter's Signet,Reputation,,,,25 Agi; 18 Sta,Lower City - Exalted
Retribution,Trinket,PreRaid,Abacus of Violent Odds,Dungeon Drop,,Mechanar,Normal,"64 AP; 260 Haste

Use: Increases haste rating by 260 for 10 sec",Pathaleon the Calculator
Retribution,Trinket,PreRaid,Hourglass of the Unraveller,Dungeon Drop,,Black Morass,Normal,,Temporus
Retribution,Trinket,PreRaid,Kiss of the Spider,Dungeon Drop,,Naxxramas,Normal,"10 Hit; 14 Crit; 200 Haste

Use: Increases your haste rating by 200 for 15 sec",Maexxna
Retribution,Trinket,PreRaid,Scrolls of Blinding Light,Dungeon Drop,,Blackwing Lair,Normal,"Use: Energizes a Paladin with light, increasing haste rating by 250 and spell haste rating by 330 for 20 sec",Firemaw
Retribution,Trinket,PreRaid,Slayer's Crest,Dungeon Drop,,Naxxramas,Normal,"64 AP

Use: Increases attack power by 260 for 20 sec",Sapphiron
Retribution,Trinket,PreRaid,Bloodlust Brooch,Dungeon Token,,,,"72 AP

Use: Increases attack power by 278 for 20 sec",41 Badges of Justice
Retribution,Trinket,PreRaid,Core of Ar'kelos,Quest,Ar'kelos the Guardian (NS),,,"52 AP

Use: Increases your melee and ranged attack power by 200. Effect lasts for 20 sec",
Retribution,Two Hand,PreRaid,Deep Thunder,Auction House,,,,"118.55 DPS; 37 Str; 37 Agi; 55 Sta

Proc: Stuns target for 4 sec",
Retribution,Two Hand,PreRaid,Khorium Champion,Auction House,,,,"108.48 DPS; 50 Str

Proc: Heal self for 270 to 450 and increases Strength by 120 for 30 sec",
Retribution,Two Hand,PreRaid,Lionheart Champion,Auction House,,,,"118.61 DPS; 49 Str; 44 Agi

Proc: Increases Strength by 100 for 10 sec; Equip: Increases your chance to resist Fear effects by 5%",
Retribution,Two Hand,PreRaid,Singing Crystal Axe,Auction House,,,,"105.57 DPS; 400 Haste

Proc: Increases your haste rating by 400 for 10 sec",World Drop
Retribution,Two Hand,PreRaid,The Hammer of Destiny,Auction House,,,,"105.69 DPS; 32 Str; 30 Sta; 29 Int

Proc: Restores 170 to 230 mana",World Drop
Retribution,Two Hand,PreRaid,Quantum Blade,Dungeon Drop,,Black Morass,Heroic,108.57 DPS; 31 Sta; 102 AP,Aeonus
Retribution,Two Hand,PreRaid,Gladiator's Greatsword,PvP,,,,118.61 DPS; 32 Str; 48 Sta,
Retribution,Ranged/Relic,PreRaid,Libram of Fervor,Auction House,,,,,World Drop
Retribution,Ranged/Relic,PreRaid,Libram of Avengement,Dungeon Drop,,Blood Furnace,Heroic,"Equip: Causes your Judgement of Command, Judgement of Righteousness, Judgment of",The Maker
Retribution,Ranged/Relic,PreRaid,Libram of Hope,Dungeon Drop,,Dire Maul,Normal,Equip: Reduces the base mana cost of your Seal spells by 20,Isalien
Retribution,Ranged/Relic,PreRaid,Libram of Righteous Power,Quest,News of Victory (SMV),,,Equip: Increases the damage dealt by Crusader Strike by 36,
